月份,市场,平台,渠道/自然,功能,进入人数,打勾人数,活跃人数,打勾渗透率,进入渗透率,进入排名,打勾排名
2026-04,巴西,iOS,Organic,Details,74.36666666666666,23.7,4623.966666666666,0.005095640154674218,0.015953340026610762,39,34
2026-04,巴西,iOS,Organic,Effects,287.0,3.6666666666666665,4623.966666666666,0.0007903168197290531,0.061728355384688245,18,42
2026-04,巴西,iOS,Organic,Eraser,569.4666666666667,314.9,4623.966666666666,0.06743158953060484,0.12265118578724869,11,10
2026-04,巴西,iOS,Organic,Expression,163.56666666666666,31.866666666666667,4623.966666666666,0.006767088539136985,0.034999654945481434,30,32
2026-04,巴西,iOS,Organic,Eye Brighten,110.9,79.63333333333334,4623.966666666666,0.017278689942866757,0.02400479329728923,32,21
2026-04,巴西,iOS,Organic,Face,1315.6333333333334,521.6666666666666,4623.966666666666,0.1118376038603692,0.2818956550114838,1,4
2026-04,巴西,iOS,Organic,Face Fix,234.06666666666666,43.666666666666664,4623.966666666666,0.009252881759973032,0.04999312920682513,25,25
2026-04,巴西,iOS,Organic,Filters,1309.6,276.43333333333334,4623.966666666666,0.05880077624691446,0.2810335689436592,2,11
2026-04,巴西,iOS,Organic,Glitter,84.36666666666666,11.7,4623.966666666666,0.002512173863369835,0.018127661836864168,37,39
2026-04,巴西,iOS,Organic,Glowup,277.8333333333333,64.23333333333333,4623.966666666666,0.013759536926984941,0.05938393765587935,21,24
2026-04,巴西,iOS,Organic,Hair,626.9333333333333,170.86666666666667,4623.966666666666,0.03665604258389323,0.13472030992563522,10,17
2026-04,巴西,iOS,Organic,Magic,1263.2666666666667,728.9666666666667,4623.966666666666,0.1572180945819896,0.27168163270581647,3,2
2026-04,巴西,iOS,Organic,Makeup,686.1,349.93333333333334,4623.966666666666,0.07504039061386449,0.14727158890521927,8,7
2026-04,巴西,iOS,Organic,Matte,70.9,32.233333333333334,4623.966666666666,0.006982122051889148,0.015275450615873064,40,30
2026-04,巴西,iOS,Organic,Muscle,141.56666666666666,39.666666666666664,4623.966666666666,0.008530038348646372,0.030376345289127867,31,28
2026-04,巴西,iOS,Organic,Mykit,85.06666666666666,0.0,4623.966666666666,0.0,0.018436070134897134,36,43
2026-04,巴西,iOS,Organic,Plump,235.03333333333333,71.3,4623.966666666666,0.015238573968765812,0.050217144963962915,24,23
2026-04,巴西,iOS,Organic,Preset,180.7,15.733333333333333,4623.966666666666,0.0034044018323136963,0.03876722706653613,29,37
2026-04,巴西,iOS,Organic,Prism,47.333333333333336,15.7,4623.966666666666,0.003372894389467363,0.010222530797760426,43,38
2026-04,巴西,iOS,Organic,Relight,758.4333333333333,326.3666666666667,4623.966666666666,0.07003693585283091,0.16340525844949977,7,9
2026-04,巴西,iOS,Organic,Reshape,1049.9333333333334,821.5666666666667,4623.966666666666,0.17603817933210222,0.22473541869514238,4,1
2026-04,巴西,iOS,Organic,Resize,305.2,158.5,4623.966666666666,0.03377557860678097,0.06487930361672577,16,18
2026-04,巴西,iOS,Organic,Skin Tone,308.26666666666665,186.33333333333334,4623.966666666666,0.039995508476315694,0.06620572346381189,15,16
2026-04,巴西,iOS,Organic,Smooth,823.9,660.3,4623.966666666666,0.1415624319237963,0.17670117819241515,6,3
2026-04,巴西,iOS,Organic,Stamp,50.0,10.2,4623.966666666666,0.0022375309841223563,0.010959924151243838,42,40
2026-04,巴西,iOS,Organic,Teeth,357.56666666666666,0.0,4623.966666666666,0.0,0.0758271077038433,14,43
2026-04,巴西,iOS,Organic,Text,45.63333333333333,4.033333333333333,4623.966666666666,0.0009008804522225028,0.009948296008787523,44,41
2026-04,巴西,iOS,non-Organic,AI Expand,21.133333333333333,7.533333333333333,735.6,0.008618323142624482,0.02615958314228766,27,24
2026-04,巴西,iOS,non-Organic,AI Image,123.56666666666666,32.1,735.6,0.04287386542029625,0.15418627906812798,7,6
2026-04,巴西,iOS,non-Organic,AI Repair,25.433333333333334,9.233333333333333,735.6,0.01476260318097476,0.041194157977332654,18,17
2026-04,巴西,iOS,non-Organic,AI Replace,9.6,4.433333333333334,735.6,0.006445401201039343,0.014551731673983598,36,28
2026-04,巴西,iOS,non-Organic,AI Retouch,158.8,47.9,735.6,0.06551772450914223,0.2285338539689767,3,5
2026-04,巴西,iOS,non-Organic,AI Tattoo,57.6,24.633333333333333,735.6,0.024285260359133472,0.06432963404199547,13,12
2026-04,巴西,iOS,non-Organic,Acne,16.333333333333332,7.033333333333333,735.6,0.011716309514686486,0.026479283750671694,25,19
2026-04,巴西,iOS,non-Organic,Adjust,40.766666666666666,12.333333333333334,735.6,0.016266139333602492,0.051838528852315026,16,16
2026-04,巴西,iOS,non-Organic,Background,38.333333333333336,4.266666666666667,735.6,0.005542334463651127,0.04814367003853137,17,29
2026-04,巴西,iOS,non-Organic,Blur,14.733333333333333,5.533333333333333,735.6,0.009827229895784769,0.020407054594176657,30,22
2026-04,巴西,iOS,non-Organic,Body,50.6,24.9,735.6,0.03438428078718227,0.06983831332106076,10,9
2026-04,巴西,iOS,non-Organic,Bokeh,8.5,1.6333333333333333,735.6,0.0015436027824302263,0.01274816718707178,39,41
2026-04,巴西,iOS,non-Organic,Brighten,12.5,5.533333333333333,735.6,0.007245100505517758,0.017556220354124536,33,26
2026-04,巴西,iOS,non-Organic,Concealer,16.033333333333335,6.133333333333334,735.6,0.0070818276916913715,0.020310177211820112,31,27
2026-04,巴西,iOS,non-Organic,Contour,4.233333333333333,2.1666666666666665,735.6,0.0030040813501778616,0.007616584737946597,41,34
2026-04,巴西,iOS,non-Organic,Crop,21.066666666666666,13.2,735.6,0.018497302428137064,0.028654012073079917,24,14
2026-04,巴西,iOS,non-Organic,Dark Circles,8.2,4.733333333333333,735.6,0.008870331635322666,0.013244446839329696,37,23
2026-04,巴西,iOS,non-Organic,Details,3.8,1.5333333333333334,735.6,0.0026681716186290412,0.006838135705788627,43,35
2026-04,巴西,iOS,non-Organic,Effects,60.166666666666664,1.6,735.6,0.002319189469048635,0.06827783576892453,11,37
2026-04,巴西,iOS,non-Organic,Eraser,57.5,23.966666666666665,735.6,0.03489621941922805,0.08024028283481273,9,8
2026-04,巴西,iOS,non-Organic,Expression,20.333333333333332,4.8,735.6,0.0053102676682537184,0.03066695284639179,23,30
2026-04,巴西,iOS,non-Organic,Eye Brighten,4.933333333333334,2.2333333333333334,735.6,0.00352228747031183,0.007959701311724795,40,33
2026-04,巴西,iOS,non-Organic,Face,138.66666666666666,52.1,735.6,0.07467715456606411,0.2027018527562561,4,2
2026-04,巴西,iOS,non-Organic,Face Fix,24.5,5.9,735.6,0.010266663378732669,0.03734835692367399,21,21
2026-04,巴西,iOS,non-Organic,Filters,239.53333333333333,32.5,735.6,0.04259118726218446,0.28144544890008827,2,7
2026-04,巴西,iOS,non-Organic,Glitter,14.533333333333333,3.1333333333333333,735.6,0.004551342774007964,0.01902429769944081,32,32
2026-04,巴西,iOS,non-Organic,Glowup,41.9,7.6,735.6,0.012162015286961508,0.06317858814569512,14,18
2026-04,巴西,iOS,non-Organic,Hair,223.06666666666666,59.766666666666666,735.6,0.08636579707581753,0.3219461702310294,1,1
2026-04,巴西,iOS,non-Organic,Magic,133.06666666666666,49.53333333333333,735.6,0.07192853287399739,0.18245613235268499,5,3
2026-04,巴西,iOS,non-Organic,Makeup,66.8,23.466666666666665,735.6,0.030761854123831867,0.08117270342107344,8,10
2026-04,巴西,iOS,non-Organic,Matte,3.566666666666667,1.4333333333333333,735.6,0.002403724978661682,0.006097143203803668,44,36
2026-04,巴西,iOS,non-Organic,Muscle,44.36666666666667,13.666666666666666,735.6,0.017448675740815427,0.06069065276125847,15,15
2026-04,巴西,iOS,non-Organic,Mykit,21.9,0.0,735.6,0.0,0.025045783234638904,28,43
2026-04,巴西,iOS,non-Organic,Plump,16.9,6.2,735.6,0.008399018880952232,0.024270149489862138,29,25
2026-04,巴西,iOS,non-Organic,Preset,35.4,1.5,735.6,0.0018094289270655795,0.038846681752160266,19,39
2026-04,巴西,iOS,non-Organic,Prism,6.2,2.0,735.6,0.0019020435757645072,0.007519029157696719,42,38
2026-04,巴西,iOS,non-Organic,Relight,141.63333333333333,58.86666666666667,735.6,0.0699077916709141,0.16525872797167696,6,4
2026-04,巴西,iOS,non-Organic,Reshape,38.93333333333333,13.8,735.6,0.028739780288888173,0.06756993221230706,12,11
2026-04,巴西,iOS,non-Organic,Resize,7.933333333333334,3.1,735.6,0.004891167787164707,0.012907273626296003,38,31
2026-04,巴西,iOS,non-Organic,Skin Tone,17.266666666666666,8.033333333333333,735.6,0.011421133487855376,0.02629976302335841,26,20
2026-04,巴西,iOS,non-Organic,Smooth,25.766666666666666,12.466666666666667,735.6,0.020903177541765412,0.03883160063448501,20,13
2026-04,巴西,iOS,non-Organic,Stamp,12.3,1.8666666666666667,735.6,0.001773902272062871,0.01493300294532096,34,40
2026-04,巴西,iOS,non-Organic,Teeth,25.266666666666666,0.0,735.6,0.0,0.03624220469644051,22,43
2026-04,巴西,iOS,non-Organic,Text,11.033333333333333,0.43333333333333335,735.6,0.0004197489938813824,0.014693591031032852,35,42
2026-04,整体,Android,Organic,AI Expand,269.5,105.26666666666667,6607.5,0.01593754110679382,0.04079234120368651,31,24
2026-04,整体,Android,Organic,AI Image,730.8666666666667,106.9,6607.5,0.01608508685541631,0.11051694480418296,11,23
2026-04,整体,Android,Organic,AI Repair,440.73333333333335,197.33333333333334,6607.5,0.029985153738773588,0.06692494908232303,20,18
2026-04,整体,Android,Organic,AI Replace,204.26666666666668,88.93333333333334,6607.5,0.013444042090677493,0.030974891855370355,37,27
2026-04,整体,Android,Organic,AI Retouch,1425.3666666666666,562.6,6607.5,0.08492413574686847,0.21520172588836803,4,4
2026-04,整体,Android,Organic,AI Tattoo,197.86666666666667,49.233333333333334,6607.5,0.007416236883220064,0.02988277399999668,38,38
2026-04,整体,Android,Organic,Acne,463.56666666666666,303.7,6607.5,0.04597204444488601,0.07019046317960746,18,13
2026-04,整体,Android,Organic,Adjust,736.0333333333333,372.6333333333333,6607.5,0.05655082364670559,0.11158235093115554,10,10
2026-04,整体,Android,Organic,Background,544.7,67.5,6607.5,0.010182061525908647,0.08243087158259034,15,32
2026-04,整体,Android,Organic,Blur,465.56666666666666,220.13333333333333,6607.5,0.03336108096652405,0.07068848630627769,17,16
2026-04,整体,Android,Organic,Body,432.2,233.5,6607.5,0.035307626889105645,0.06539636533432626,21,15
2026-04,整体,Android,Organic,Bokeh,380.6666666666667,212.9,6607.5,0.03234811970385521,0.0577882646566767,23,17
2026-04,整体,Android,Organic,Brighten,290.23333333333335,150.13333333333333,6607.5,0.022609305533518958,0.043793501831508715,28,20
2026-04,整体,Android,Organic,Concealer,343.0,151.5,6607.5,0.022834575021204014,0.05177519292705328,26,19
2026-04,整体,Android,Organic,Contour,137.53333333333333,61.1,6607.5,0.009251968580897241,0.020818882184607996,42,33
2026-04,整体,Android,Organic,Crop,475.76666666666665,345.5,6607.5,0.05233657340646245,0.07198682850076339,16,12
2026-04,整体,Android,Organic,Dark Circles,218.36666666666667,140.26666666666668,6607.5,0.021216332266532724,0.03302200271592957,36,21
2026-04,整体,Android,Organic,Details,134.6,55.9,6607.5,0.008455321514031817,0.020309631567021116,43,35
2026-04,整体,Android,Organic,Effects,570.0,27.433333333333334,6607.5,0.004136408658668498,0.08633329330332012,14,41
2026-04,整体,Android,Organic,Eraser,823.0666666666667,375.3333333333333,6607.5,0.056698837759548655,0.12426996428709113,8,9
2026-04,整体,Android,Organic,Expression,275.3333333333333,73.1,6607.5,0.011088539796507176,0.041714716093316964,30,30
2026-04,整体,Android,Organic,Eye Brighten,158.0,97.43333333333334,6607.5,0.014763694809346497,0.023866347291253063,40,26
2026-04,整体,Android,Organic,Face,1585.9,639.6,6607.5,0.09651890297534178,0.23952585130730047,3,2
2026-04,整体,Android,Organic,Face Fix,364.26666666666665,88.23333333333333,6607.5,0.013338995436123763,0.05512865488613252,24,28
2026-04,整体,Android,Organic,Filters,1884.8,565.9,6607.5,0.08572756744214745,0.2853305013617663,1,3
2026-04,整体,Android,Organic,Glitter,289.4,41.266666666666666,6607.5,0.0061800385998033,0.04378029035816067,29,39
2026-04,整体,Android,Organic,Glowup,416.1333333333333,111.0,6607.5,0.01673236172689527,0.06296296692212125,22,22
2026-04,整体,Android,Organic,Hair,1380.6333333333334,389.96666666666664,6607.5,0.05898503196585271,0.20908839948602834,5,8
2026-04,整体,Android,Organic,Magic,1638.4666666666667,778.0666666666667,6607.5,0.11748621671574845,0.24744536991106844,2,1
2026-04,整体,Android,Organic,Makeup,916.6,421.93333333333334,6607.5,0.06366617917474653,0.13825825671375216,7,6
2026-04,整体,Android,Organic,Matte,124.16666666666667,53.63333333333333,6607.5,0.0081067861519841,0.01875969734982528,44,36
2026-04,整体,Android,Organic,Muscle,243.0,71.0,6607.5,0.01074880347403884,0.03679676990524862,35,31
2026-04,整体,Android,Organic,Mykit,360.03333333333336,0.0,6607.5,0.0,0.054479034774939074,25,43
2026-04,整体,Android,Organic,Plump,264.8,84.2,6607.5,0.012762033184255525,0.04004332790233405,32,29
2026-04,整体,Android,Organic,Preset,573.0,57.5,6607.5,0.00870035140286644,0.08680047156216122,13,34
2026-04,整体,Android,Organic,Prism,137.96666666666667,52.43333333333333,6607.5,0.007943180783818851,0.020888387580082577,41,37
2026-04,整体,Android,Organic,Relight,916.9,407.46666666666664,6607.5,0.06156704628760696,0.13843767291951925,6,7
2026-04,整体,Android,Organic,Reshape,667.1,362.1,6607.5,0.05476481974473894,0.10092103126289163,12,11
2026-04,整体,Android,Organic,Resize,246.03333333333333,103.56666666666666,6607.5,0.01561398036589694,0.03720342428550302,34,25
2026-04,整体,Android,Organic,Skin Tone,460.6,290.93333333333334,6607.5,0.044016727857222646,0.06967622281754456,19,14
2026-04,整体,Android,Organic,Smooth,760.6666666666666,550.6333333333333,6607.5,0.08330626083801872,0.11510025698857711,9,5
2026-04,整体,Android,Organic,Stamp,159.73333333333332,30.366666666666667,6607.5,0.0046011480312586756,0.024128978853537635,39,40
2026-04,整体,Android,Organic,Teeth,320.26666666666665,0.0,6607.5,0.0,0.048243560370077675,27,43
2026-04,整体,Android,Organic,Text,245.86666666666667,21.733333333333334,6607.5,0.0032912694662797664,0.03727565895815659,33,42
2026-04,整体,Android,non-Organic,AI Expand,382.3333333333333,152.83333333333334,13076.1,0.011018182499919992,0.02763911599444219,30,23
2026-04,整体,Android,non-Organic,AI Image,1651.7333333333333,321.0,13076.1,0.022259447642190358,0.11879846658169922,8,13
2026-04,整体,Android,non-Organic,AI Repair,532.6333333333333,216.96666666666667,13076.1,0.016775274973237112,0.04085117944366014,24,19
2026-04,整体,Android,non-Organic,AI Replace,225.53333333333333,109.36666666666666,13076.1,0.007620929404336016,0.016145653502193394,37,29
2026-04,整体,Android,non-Organic,AI Retouch,3117.4666666666667,985.5333333333333,13076.1,0.07386824708618152,0.2404860532200235,2,4
2026-04,整体,Android,non-Organic,AI Tattoo,637.6333333333333,206.8,13076.1,0.014686936561997476,0.047179696717756035,19,20
2026-04,整体,Android,non-Organic,Acne,454.8333333333333,226.86666666666667,13076.1,0.017466690330071786,0.034758019799671566,26,17
2026-04,整体,Android,non-Organic,Adjust,721.8,287.3666666666667,13076.1,0.0217386712080756,0.05431701333869949,16,15
2026-04,整体,Android,non-Organic,Background,692.5666666666667,93.86666666666666,13076.1,0.006800552067949564,0.05172649242344807,18,31
2026-04,整体,Android,non-Organic,Blur,329.9,147.8,13076.1,0.011212847153822253,0.024903235076161313,33,22
2026-04,整体,Android,non-Organic,Body,853.0,407.8,13076.1,0.03070108033739107,0.06433152068819456,11,10
2026-04,整体,Android,non-Organic,Bokeh,194.73333333333332,54.13333333333333,13076.1,0.003918947542239221,0.01439524602477248,38,38
2026-04,整体,Android,non-Organic,Brighten,370.7,159.7,13076.1,0.01186603312716202,0.02752063201463982,31,21
2026-04,整体,Android,non-Organic,Concealer,591.0666666666667,239.76666666666668,13076.1,0.017853445123810884,0.04374118370477176,22,16
2026-04,整体,Android,non-Organic,Contour,173.46666666666667,71.93333333333334,13076.1,0.005308991934840262,0.012878607975305384,41,33
2026-04,整体,Android,non-Organic,Crop,623.0666666666667,417.0,13076.1,0.03143143061469363,0.046523152377447884,20,9
2026-04,整体,Android,non-Organic,Dark Circles,300.2,137.1,13076.1,0.010406437555509067,0.02253809125289193,34,25
2026-04,整体,Android,non-Organic,Details,150.36666666666667,49.266666666666666,13076.1,0.0036818045197906874,0.011224004893235084,42,40
2026-04,整体,Android,non-Organic,Effects,766.1333333333333,57.666666666666664,13076.1,0.004105411862188047,0.05738257516299993,13,36
2026-04,整体,Android,non-Organic,Eraser,1432.7,609.4333333333333,13076.1,0.04520457006880667,0.10527796375982917,9,8
2026-04,整体,Android,non-Organic,Expression,427.8,112.03333333333333,13076.1,0.008334903312857044,0.03272643104325159,27,28
2026-04,整体,Android,non-Organic,Eye Brighten,182.2,79.06666666666666,13076.1,0.005935935487389246,0.013612870858965318,40,32
2026-04,整体,Android,non-Organic,Face,2893.8,1008.8666666666667,13076.1,0.07646649165413494,0.22272489195714593,3,2
2026-04,整体,Android,non-Organic,Face Fix,520.7,134.36666666666667,13076.1,0.010253031040067532,0.04016456699298248,25,26
2026-04,整体,Android,non-Organic,Filters,2944.366666666667,777.6,13076.1,0.05829171848292733,0.22251093934691796,4,5
2026-04,整体,Android,non-Organic,Glitter,362.96666666666664,68.36666666666666,13076.1,0.004940635544385415,0.027058040715742717,32,35
2026-04,整体,Android,non-Organic,Glowup,732.9666666666667,144.03333333333333,13076.1,0.010813203704417941,0.05692148192029459,14,24
2026-04,整体,Android,non-Organic,Hair,4779.1,1212.4333333333334,13076.1,0.09254155229709206,0.374649828065986,1,1
2026-04,整体,Android,non-Organic,Magic,2582.1666666666665,1019.3,13076.1,0.07588066764865022,0.19422436354437844,5,3
2026-04,整体,Android,non-Organic,Makeup,1649.2,717.2333333333333,13076.1,0.051866864535172745,0.11998678241551321,7,7
2026-04,整体,Android,non-Organic,Matte,150.36666666666667,53.166666666666664,13076.1,0.003922367697405947,0.011093260182218411,43,37
2026-04,整体,Android,non-Organic,Muscle,754.4333333333333,222.56666666666666,13076.1,0.017310354463972385,0.05941331366768656,12,18
