月份,市场,平台,功能,进入人数,打勾人数,渠道/自然
2026-01-01T00:00:00,美国,iOS,Bokeh,36.806451612903224,10.03225806451613,Organic
2026-04-01T00:00:00,墨西哥,iOS,Text,3.5,0.16666666666666666,Organic
2026-02-01T00:00:00,墨西哥,iOS,Effects,12.928571428571429,0.25,Organic
2026-06-01T00:00:00,英国,iOS,AI Expand,10.962962962962964,3.925925925925926,Organic
2026-06-01T00:00:00,美国,Android,AI Tattoo,9.11111111111111,2.3333333333333335,Organic
2026-05-01T00:00:00,美国,iOS,Face,1119.8387096774193,516.7096774193549,Organic
2026-08-01T00:00:00,巴西,iOS,Preset,198.83333333333334,10.5,Organic
2026-03-01T00:00:00,巴西,Android,Text,29.451612903225808,4.354838709677419,Organic
2026-04-01T00:00:00,英国,iOS,Whiten,0.0,0.0,Organic
2026-02-01T00:00:00,英国,Android,Reshape,10.392857142857142,6.285714285714286,Organic
2026-04-01T00:00:00,巴西,iOS,Resize,305.2,158.5,Organic
2026-04-01T00:00:00,巴西,iOS,AI Retouch,958.4666666666667,361.6666666666667,Organic
2026-03-01T00:00:00,美国,Android,Bokeh,6.806451612903226,2.2903225806451615,Organic
2026-05-01T00:00:00,巴西,Android,AI Image,134.96774193548387,26.419354838709676,Organic
2026-01-01T00:00:00,巴西,Android,AI Retouch,527.741935483871,237.83870967741936,Organic
2026-07-01T00:00:00,美国,iOS,Glowup,308.7096774193548,99.12903225806451,Organic
2026-02-01T00:00:00,巴西,iOS,Flawless,0.0,0.0,Organic
2026-05-01T00:00:00,美国,Android,Smooth,40.38709677419355,32.03225806451613,Organic
2026-03-01T00:00:00,巴西,iOS,Plump,223.93548387096774,68.90322580645162,Organic
2026-06-01T00:00:00,巴西,Android,Relight,167.03703703703704,78.44444444444444,Organic
2026-03-01T00:00:00,墨西哥,Android,Contour,3.6774193548387095,1.6451612903225807,Organic
2026-07-01T00:00:00,英国,iOS,Eraser,107.19354838709677,56.32258064516129,Organic
2026-07-01T00:00:00,英国,iOS,Body,116.7741935483871,67.45161290322581,Organic
2026-03-01T00:00:00,巴西,iOS,Dark Circles,234.19354838709677,195.93548387096774,Organic
2026-05-01T00:00:00,墨西哥,iOS,Crop,9.64516129032258,6.419354838709677,Organic
2026-01-01T00:00:00,美国,Android,AI Tattoo,7.32258064516129,2.0,Organic
2026-07-01T00:00:00,英国,iOS,AI Retouch,268.06451612903226,84.64516129032258,Organic
2026-07-01T00:00:00,英国,Android,Crop,5.67741935483871,4.806451612903226,Organic
2026-07-01T00:00:00,英国,Android,Makeup,15.870967741935484,8.0,Organic
2026-05-01T00:00:00,英国,iOS,Eye Brighten,32.58064516129032,21.580645161290324,Organic
2026-07-01T00:00:00,英国,iOS,AI Tattoo,21.967741935483872,3.0,Organic
2026-01-01T00:00:00,巴西,iOS,Expression,203.48387096774192,45.16129032258065,Organic
2026-08-01T00:00:00,墨西哥,Android,Text,2.6666666666666665,0.3333333333333333,Organic
2026-08-01T00:00:00,巴西,iOS,Glowup,234.83333333333334,52.166666666666664,Organic
2026-08-01T00:00:00,美国,iOS,Teeth,268.1666666666667,193.0,Organic
2026-08-01T00:00:00,美国,iOS,Body,495.6666666666667,284.8333333333333,Organic
2026-03-01T00:00:00,墨西哥,Android,Skin Tone,12.806451612903226,8.580645161290322,Organic
2026-03-01T00:00:00,美国,Android,Preset,17.29032258064516,3.129032258064516,Organic
2026-05-01T00:00:00,巴西,iOS,Brighten,175.8709677419355,95.19354838709677,Organic
2026-07-01T00:00:00,美国,Android,Effects,34.16129032258065,2.935483870967742,Organic
2026-06-01T00:00:00,美国,iOS,Preset,257.0740740740741,13.407407407407407,Organic
2026-02-01T00:00:00,美国,iOS,Concealer,176.78571428571428,79.92857142857143,Organic
2026-01-01T00:00:00,美国,Android,AI Replace,9.838709677419354,4.838709677419355,Organic
2026-06-01T00:00:00,美国,Android,Body,27.88888888888889,15.666666666666666,Organic
2026-03-01T00:00:00,墨西哥,Android,Resize,6.645161290322581,2.6774193548387095,Organic
2026-06-01T00:00:00,墨西哥,Android,Effects,12.555555555555555,0.4444444444444444,Organic
2026-03-01T00:00:00,巴西,iOS,AI Retouch,841.9354838709677,353.96774193548384,Organic
2026-04-01T00:00:00,美国,Android,Crop,22.866666666666667,19.333333333333332,Organic
2026-02-01T00:00:00,墨西哥,Android,Adjust,12.428571428571429,5.321428571428571,Organic
2026-07-01T00:00:00,美国,iOS,Flawless,0.0,0.0,Organic
2026-03-01T00:00:00,美国,iOS,Plump,123.38709677419355,36.41935483870968,Organic
2026-06-01T00:00:00,巴西,Android,Resize,56.96296296296296,29.40740740740741,Organic
2026-06-01T00:00:00,美国,iOS,Mykit,95.48148148148148,0.0,Organic
2026-04-01T00:00:00,巴西,iOS,AI Tattoo,110.03333333333333,25.233333333333334,Organic
2026-08-01T00:00:00,巴西,Android,Brighten,21.5,11.5,Organic
2026-07-01T00:00:00,墨西哥,Android,Acne,8.35483870967742,5.354838709677419,Organic
2026-08-01T00:00:00,巴西,Android,Clean Skin,42.333333333333336,26.666666666666668,Organic
2026-08-01T00:00:00,巴西,Android,Body,102.0,57.5,Organic
2026-08-01T00:00:00,墨西哥,Android,Prism,2.5,0.6666666666666666,Organic
2026-08-01T00:00:00,英国,Android,AI Retouch,17.333333333333332,6.166666666666667,Organic
2026-01-01T00:00:00,美国,iOS,AI Retouch,657.2258064516129,228.70967741935485,Organic
2026-03-01T00:00:00,美国,Android,Matte,5.741935483870968,3.193548387096774,Organic
2026-02-01T00:00:00,墨西哥,Android,AI Image,13.607142857142858,1.75,Organic
2026-02-01T00:00:00,巴西,Android,AI Repair,71.0,33.464285714285715,Organic
2026-07-01T00:00:00,美国,iOS,Prism,24.677419354838708,6.806451612903226,Organic
2026-07-01T00:00:00,巴西,Android,Eye Brighten,22.64516129032258,14.35483870967742,Organic
2026-02-01T00:00:00,墨西哥,Android,Muscle,4.321428571428571,1.6428571428571428,Organic
2026-01-01T00:00:00,墨西哥,iOS,Smooth,41.12903225806452,32.74193548387097,Organic
2026-07-01T00:00:00,美国,Android,Magic,153.25806451612902,71.6774193548387,Organic
2026-06-01T00:00:00,美国,Android,AI Replace,9.62962962962963,4.592592592592593,Organic
2026-07-01T00:00:00,墨西哥,Android,AI Replace,3.4838709677419355,1.3870967741935485,Organic
2026-04-01T00:00:00,墨西哥,iOS,AI Repair,11.733333333333333,4.5,Organic
2026-06-01T00:00:00,英国,Android,Whiten,0.0,0.0,Organic
2026-08-01T00:00:00,美国,Android,Acne,18.5,13.333333333333334,Organic
2026-01-01T00:00:00,英国,Android,Bokeh,2.129032258064516,0.6774193548387096,Organic
2026-02-01T00:00:00,巴西,Android,AI Replace,28.321428571428573,12.678571428571429,Organic
2026-07-01T00:00:00,巴西,Android,Contour,15.870967741935484,7.451612903225806,Organic
2026-02-01T00:00:00,巴西,iOS,Glowup,288.39285714285717,70.89285714285714,Organic
2026-02-01T00:00:00,美国,iOS,AI Retouch,663.4285714285714,240.46428571428572,Organic
2026-03-01T00:00:00,英国,iOS,Details,22.032258064516128,7.870967741935484,Organic
2026-05-01T00:00:00,美国,iOS,Acne,372.51612903225805,266.61290322580646,Organic
2026-04-01T00:00:00,巴西,iOS,Eye Brighten,110.9,79.63333333333334,Organic
2026-07-01T00:00:00,巴西,iOS,Prism,47.193548387096776,16.193548387096776,Organic
2026-08-01T00:00:00,巴西,Android,Effects,56.166666666666664,1.3333333333333333,Organic
2026-08-01T00:00:00,巴西,Android,Dark Circles,31.666666666666668,24.333333333333332,Organic
2026-08-01T00:00:00,美国,Android,Face Fix,14.333333333333334,4.166666666666667,Organic
2026-08-01T00:00:00,美国,iOS,Resize,174.16666666666666,74.66666666666667,Organic
2026-04-01T00:00:00,英国,iOS,Preset,49.06666666666667,3.6666666666666665,Organic
2026-02-01T00:00:00,英国,iOS,Prism,5.321428571428571,1.5,Organic
2026-07-01T00:00:00,墨西哥,iOS,Relight,172.8709677419355,99.19354838709677,Organic
2026-07-01T00:00:00,美国,iOS,Smooth,579.0645161290323,419.48387096774195,Organic
2026-02-01T00:00:00,巴西,iOS,Details,70.75,22.642857142857142,Organic
2026-03-01T00:00:00,巴西,iOS,Glitter,76.38709677419355,10.580645161290322,Organic
2026-01-01T00:00:00,墨西哥,iOS,Body,33.25806451612903,23.774193548387096,Organic
2026-04-01T00:00:00,墨西哥,Android,Glowup,15.866666666666667,2.566666666666667,Organic
2026-04-01T00:00:00,巴西,iOS,Brighten,187.86666666666667,101.23333333333333,Organic
2026-04-01T00:00:00,英国,Android,AI Retouch,36.5,14.0,Organic
2026-01-01T00:00:00,美国,iOS,Filters,567.8064516129032,127.3225806451613,Organic
2026-02-01T00:00:00,美国,iOS,Skin Tone,244.39285714285714,158.64285714285714,Organic
2026-07-01T00:00:00,巴西,iOS,Whiten,0.0,0.0,Organic
2026-04-01T00:00:00,墨西哥,Android,Makeup,35.833333333333336,18.3,Organic
2026-05-01T00:00:00,巴西,Android,Whiten,0.0,0.0,Organic
2026-01-01T00:00:00,巴西,Android,Dark Circles,81.35483870967742,51.45161290322581,Organic
2026-05-01T00:00:00,巴西,Android,Muscle,49.806451612903224,15.258064516129032,Organic
2026-07-01T00:00:00,巴西,Android,Reshape,176.7741935483871,125.74193548387096,Organic
2026-07-01T00:00:00,墨西哥,Android,Blur,7.612903225806452,4.129032258064516,Organic
2026-05-01T00:00:00,美国,Android,Relight,30.806451612903224,15.290322580645162,Organic
2026-03-01T00:00:00,美国,Android,Crop,21.387096774193548,18.516129032258064,Organic
2026-08-01T00:00:00,美国,iOS,Smooth,566.0,412.3333333333333,Organic
2026-08-01T00:00:00,墨西哥,iOS,Relight,205.33333333333334,118.33333333333333,Organic
2026-08-01T00:00:00,英国,Android,Resize,3.5,1.5,Organic
2026-03-01T00:00:00,整体,Android,Teeth,606.1290322580645,0.03225806451612903,non-Organic
2026-02-01T00:00:00,整体,Android,Crop,650.8571428571429,455.7142857142857,non-Organic
2026-06-01T00:00:00,整体,iOS,Eraser,520.5185185185185,258.3703703703704,non-Organic
2026-01-01T00:00:00,整体,iOS,Magic,695.5483870967741,304.51612903225805,non-Organic
2026-05-01T00:00:00,整体,Android,AI Tattoo,403.61290322580646,87.09677419354838,non-Organic
2026-06-01T00:00:00,整体,iOS,Relight,1260.148148148148,609.1481481481482,non-Organic
2026-06-01T00:00:00,整体,Android,Magic,2183.777777777778,865.5925925925926,non-Organic
2026-08-01T00:00:00,整体,iOS,Text,65.16666666666667,2.6666666666666665,non-Organic
2026-02-01T00:00:00,整体,iOS,Whiten,0.0,0.0,non-Organic
2026-05-01T00:00:00,整体,Android,Plump,291.2903225806452,90.38709677419355,non-Organic
2026-07-01T00:00:00,整体,iOS,Resize,115.58064516129032,46.064516129032256,non-Organic
2026-08-01T00:00:00,整体,Android,Glitter,156.66666666666666,23.166666666666668,non-Organic
2026-06-01T00:00:00,整体,iOS,Reshape,496.6296296296296,247.03703703703704,non-Organic
2026-05-01T00:00:00,整体,iOS,Glowup,444.8709677419355,107.74193548387096,non-Organic
2026-04-01T00:00:00,整体,iOS,Smooth,434.6,287.26666666666665,non-Organic
2026-02-01T00:00:00,整体,iOS,Dark Circles,101.28571428571429,61.5,non-Organic
2026-07-01T00:00:00,整体,Android,AI Image,657.3548387096774,102.7741935483871,non-Organic
2026-06-01T00:00:00,整体,iOS,Matte,83.44444444444444,38.03703703703704,non-Organic
2026-03-01T00:00:00,整体,Android,Details,164.5483870967742,56.935483870967744,non-Organic
2026-02-01T00:00:00,整体,Android,Face,3093.3928571428573,1201.607142857143,non-Organic
2026-06-01T00:00:00,整体,iOS,Stamp,46.629629629629626,10.222222222222221,non-Organic
2026-02-01T00:00:00,整体,iOS,Relight,205.28571428571428,82.67857142857143,non-Organic
2026-06-01T00:00:00,整体,iOS,Muscle,283.4074074074074,83.5925925925926,non-Organic
2026-08-01T00:00:00,整体,iOS,Reshape,422.5,175.16666666666666,non-Organic
2026-08-01T00:00:00,整体,iOS,Bokeh,64.66666666666667,13.166666666666666,non-Organic
2026-01-01T00:00:00,整体,Android,Body,1166.5806451612902,647.0967741935484,non-Organic
2026-01-01T00:00:00,整体,iOS,Makeup,398.48387096774195,151.19354838709677,non-Organic
2026-01-01T00:00:00,整体,Android,AI Image,4297.774193548387,1607.774193548387,non-Organic
2026-05-01T00:00:00,整体,Android,Concealer,374.0967741935484,162.3548387096774,non-Organic
2026-06-01T00:00:00,整体,iOS,Flawless,0.0,0.0,non-Organic
2026-06-01T00:00:00,整体,iOS,Filters,1937.5925925925926,545.1851851851852,non-Organic
2026-04-01T00:00:00,整体,Android,Brighten,370.7,159.7,non-Organic
2026-02-01T00:00:00,整体,iOS,Muscle,111.78571428571429,34.67857142857143,non-Organic
2026-01-01T00:00:00,整体,Android,Makeup,2929.7096774193546,1446.9354838709678,non-Organic
2026-02-01T00:00:00,整体,iOS,AI Repair,149.42857142857142,59.5,non-Organic
2026-01-01T00:00:00,整体,iOS,Face Fix,206.41935483870967,41.67741935483871,non-Organic
2026-01-01T00:00:00,整体,Android,Stamp,226.83870967741936,42.0,non-Organic
2026-07-01T00:00:00,整体,Android,Makeup,1034.0645161290322,427.7741935483871,non-Organic
2026-03-01T00:00:00,整体,iOS,Details,88.12903225806451,29.451612903225808,non-Organic
2026-03-01T00:00:00,整体,Android,AI Expand,580.7096774193549,241.83870967741936,non-Organic
2026-04-01T00:00:00,整体,Android,Flawless,0.0,0.0,non-Organic
2026-06-01T00:00:00,整体,Android,Acne,396.7037037037037,214.77777777777777,non-Organic
2026-03-01T00:00:00,整体,iOS,AI Repair,184.90322580645162,71.7741935483871,non-Organic
2026-01-01T00:00:00,整体,iOS,Face,822.2258064516129,357.93548387096774,non-Organic
2026-08-01T00:00:00,整体,iOS,AI Expand,185.83333333333334,115.33333333333333,non-Organic
2026-04-01T00:00:00,整体,Android,Glitter,362.96666666666664,68.36666666666666,non-Organic
2026-01-01T00:00:00,整体,Android,Bokeh,223.74193548387098,68.51612903225806,non-Organic
2026-07-01T00:00:00,整体,iOS,Glitter,112.25806451612904,23.06451612903226,non-Organic
2026-03-01T00:00:00,整体,iOS,Crop,145.61290322580646,99.58064516129032,non-Organic
2026-06-01T00:00:00,整体,iOS,Glitter,141.03703703703704,27.74074074074074,non-Organic
2026-04-01T00:00:00,整体,Android,AI Expand,382.3333333333333,152.83333333333334,non-Organic
2026-02-01T00:00:00,整体,Android,Prism,135.10714285714286,48.535714285714285,non-Organic
2026-05-01T00:00:00,整体,Android,Brighten,251.25806451612902,117.09677419354838,non-Organic
2026-03-01T00:00:00,整体,Android,Effects,919.8709677419355,97.41935483870968,non-Organic
2026-08-01T00:00:00,整体,Android,Mykit,157.66666666666666,0.0,non-Organic
2026-03-01T00:00:00,整体,iOS,Prism,35.67741935483871,9.193548387096774,non-Organic
2026-07-01T00:00:00,整体,iOS,Brighten,106.09677419354838,49.70967741935484,non-Organic
2026-07-01T00:00:00,整体,iOS,AI Retouch,1074.258064516129,319.7096774193548,non-Organic
2026-08-01T00:00:00,整体,Android,Smooth,352.5,213.33333333333334,non-Organic
2026-01-01T00:00:00,整体,Android,AI Repair,798.6129032258065,362.741935483871,non-Organic
2026-02-01T00:00:00,整体,Android,Matte,177.35714285714286,65.78571428571429,non-Organic
2026-01-01T00:00:00,整体,iOS,Blur,83.70967741935483,39.96774193548387,non-Organic
2026-04-01T00:00:00,整体,Android,Eraser,1432.7,609.4333333333333,non-Organic
2026-08-01T00:00:00,整体,Android,Details,58.0,20.666666666666668,non-Organic
2026-04-01T00:00:00,整体,Android,Resize,243.33333333333334,92.73333333333333,non-Organic
2026-03-01T00:00:00,整体,Android,Skin Tone,610.3870967741935,318.5806451612903,non-Organic
2026-05-01T00:00:00,整体,iOS,Eye Brighten,92.61290322580645,50.25806451612903,non-Organic
2026-04-01T00:00:00,整体,Android,Dark Circles,300.2,137.1,non-Organic
2026-08-01T00:00:00,整体,Android,Matte,43.166666666666664,16.5,non-Organic
2026-02-01T00:00:00,整体,Android,Eye Brighten,216.0,106.10714285714286,non-Organic
2026-03-01T00:00:00,整体,Android,Filters,3165.6129032258063,839.516129032258,non-Organic
2026-04-01T00:00:00,整体,Android,Background,692.5666666666667,93.86666666666666,non-Organic
2026-05-01T00:00:00,整体,Android,Eraser,878.516129032258,389.16129032258067,non-Organic
2026-01-01T00:00:00,整体,iOS,Effects,173.25806451612902,5.419354838709677,non-Organic
2026-05-01T00:00:00,整体,Android,Magic,1855.3548387096773,712.2258064516129,non-Organic
2026-02-01T00:00:00,整体,iOS,Text,50.892857142857146,3.3214285714285716,non-Organic
2026-06-01T00:00:00,整体,iOS,Teeth,275.55555555555554,31.14814814814815,non-Organic
2026-02-01T00:00:00,整体,Android,Smooth,855.9642857142857,476.0357142857143,non-Organic
2026-05-01T00:00:00,整体,iOS,Details,89.38709677419355,28.161290322580644,non-Organic
2026-08-01T00:00:00,整体,Android,Prism,71.33333333333333,24.166666666666668,non-Organic
2026-03-01T00:00:00,整体,Android,Background,799.0322580645161,133.67741935483872,non-Organic
2026-04-01T00:00:00,整体,Android,Body,853.0,407.8,non-Organic
2026-08-01T00:00:00,整体,Android,Makeup,636.8333333333334,293.8333333333333,non-Organic
2026-04-01T00:00:00,整体,iOS,Makeup,503.1333333333333,186.6,non-Organic
2026-03-01T00:00:00,整体,iOS,Mykit,150.19354838709677,0.0,non-Organic
2026-02-01T00:00:00,整体,Android,AI Image,4368.428571428572,1433.357142857143,non-Organic
2026-04-01T00:00:00,整体,Android,Eye Brighten,182.2,79.06666666666666,non-Organic
2026-07-01T00:00:00,整体,iOS,Eye Brighten,67.61290322580645,37.54838709677419,non-Organic
2026-03-01T00:00:00,整体,iOS,AI Image,546.1935483870968,98.19354838709677,non-Organic
2026-04-01T00:00:00,整体,Android,Relight,1784.0666666666666,726.9666666666667,non-Organic
2026-05-01T00:00:00,整体,Android,Face Fix,431.06451612903226,107.16129032258064,non-Organic
2026-02-01T00:00:00,整体,Android,Mykit,508.2857142857143,0.0,non-Organic
2026-06-01T00:00:00,整体,Android,Stamp,126.85185185185185,21.814814814814813,non-Organic
2026-03-01T00:00:00,整体,Android,Relight,1766.1612903225807,803.9677419354839,non-Organic
2026-04-01T00:00:00,整体,iOS,Whiten,0.0,0.0,non-Organic
2026-07-01T00:00:00,整体,iOS,Glowup,373.2258064516129,94.83870967741936,non-Organic
2026-03-01T00:00:00,整体,iOS,Muscle,181.96774193548387,57.29032258064516,non-Organic
2026-02-01T00:00:00,整体,Android,Flawless,0.0,0.0,non-Organic
2026-04-01T00:00:00,整体,iOS,Expression,157.16666666666666,35.7,non-Organic
2026-03-01T00:00:00,整体,Android,Glitter,383.4516129032258,86.35483870967742,non-Organic
2026-04-01T00:00:00,整体,iOS,Matte,68.53333333333333,31.6,non-Organic
2026-07-01T00:00:00,整体,iOS,Concealer,142.7741935483871,60.645161290322584,non-Organic
2026-02-01T00:00:00,整体,Android,Resize,260.5,107.85714285714286,non-Organic
2026-06-01T00:00:00,整体,Android,Face Fix,421.85185185185185,110.44444444444444,non-Organic
2026-05-01T00:00:00,整体,iOS,Teeth,245.67741935483872,0.0,non-Organic
2026-05-01T00:00:00,整体,iOS,Hair,1477.741935483871,307.83870967741933,non-Organic
2026-06-01T00:00:00,整体,iOS,Smooth,559.8518518518518,356.51851851851853,non-Organic
2026-07-01T00:00:00,整体,iOS,Dark Circles,99.0,57.483870967741936,non-Organic
2026-05-01T00:00:00,整体,iOS,Preset,283.7096774193548,18.225806451612904,non-Organic
2026-04-01T00:00:00,整体,Android,Plump,375.6333333333333,123.56666666666666,non-Organic
2026-08-01T00:00:00,整体,Android,Stamp,84.83333333333333,15.333333333333334,non-Organic
2026-05-01T00:00:00,整体,Android,Acne,383.19354838709677,209.80645161290323,non-Organic
2026-04-01T00:00:00,整体,Android,Teeth,543.2666666666667,0.03333333333333333,non-Organic
2026-07-01T00:00:00,整体,iOS,Plump,160.93548387096774,48.774193548387096,non-Organic
2026-06-01T00:00:00,整体,iOS,Dark Circles,156.62962962962962,88.92592592592592,non-Organic
2026-04-01T00:00:00,整体,Android,Hair,4779.1,1212.4333333333334,non-Organic
2026-02-01T00:00:00,整体,iOS,Face Fix,205.82142857142858,40.17857142857143,non-Organic
2026-06-01T00:00:00,整体,iOS,Hair,1725.2222222222222,402.037037037037,non-Organic
2026-01-01T00:00:00,整体,iOS,Acne,187.80645161290323,110.7741935483871,non-Organic
2026-06-01T00:00:00,整体,Android,Expression,342.74074074074076,84.37037037037037,non-Organic
