月份,市场,平台,功能,进入渗透率,渠道/自然
2026-04-01T00:00:00,整体,Android,Makeup,0.11998678241551321,non-Organic
2026-06-01T00:00:00,整体,Android,Preset,0.0521057471438051,non-Organic
2026-03-01T00:00:00,整体,Android,AI Image,0.21636581780607517,non-Organic
2026-05-01T00:00:00,整体,Android,AI Repair,0.05112645964003409,non-Organic
2026-03-01T00:00:00,整体,Android,Eraser,0.09022273870500169,non-Organic
2026-03-01T00:00:00,整体,iOS,Eraser,0.09467560926547322,non-Organic
2026-04-01T00:00:00,整体,Android,Acne,0.034758019799671566,non-Organic
2026-05-01T00:00:00,整体,Android,Body,0.06200959223759555,non-Organic
2026-01-01T00:00:00,整体,Android,Expression,0.024778491946123245,non-Organic
2026-03-01T00:00:00,整体,Android,Reshape,0.07097942784124521,non-Organic
2026-02-01T00:00:00,整体,Android,AI Expand,0.04109635124759191,non-Organic
2026-06-01T00:00:00,整体,Android,Teeth,0.03475610362260063,non-Organic
2026-05-01T00:00:00,整体,Android,AI Replace,0.011073423273903853,non-Organic
2026-05-01T00:00:00,整体,Android,Matte,0.008899865993926035,non-Organic
2026-04-01T00:00:00,整体,iOS,Skin Tone,0.06751375760313601,non-Organic
2026-05-01T00:00:00,整体,Android,Muscle,0.05372413152409727,non-Organic
2026-02-01T00:00:00,整体,Android,Glitter,0.02466384708061803,non-Organic
2026-04-01T00:00:00,整体,iOS,Acne,0.06455701378290589,non-Organic
2026-01-01T00:00:00,整体,iOS,Adjust,0.060855090682477096,non-Organic
2026-04-01T00:00:00,整体,Android,Teeth,0.041116545030972944,non-Organic
2026-04-01T00:00:00,整体,iOS,Teeth,0.05226918232285846,non-Organic
2026-01-01T00:00:00,整体,iOS,AI Tattoo,0.03308802541126109,non-Organic
2026-07-01T00:00:00,整体,Android,Prism,0.01211281829639881,non-Organic
2026-05-01T00:00:00,整体,Android,AI Image,0.10292102506307806,non-Organic
2026-02-01T00:00:00,整体,Android,Face,0.19408634481785642,non-Organic
2026-03-01T00:00:00,整体,iOS,AI Repair,0.041978373818851195,non-Organic
2026-07-01T00:00:00,整体,Android,Magic,0.21997649289951254,non-Organic
2026-06-01T00:00:00,整体,iOS,Concealer,0.042321306657072094,non-Organic
2026-03-01T00:00:00,整体,Android,Mykit,0.03939250912694093,non-Organic
2026-05-01T00:00:00,整体,Android,Dark Circles,0.02029685460372193,non-Organic
2026-05-01T00:00:00,整体,iOS,Expression,0.03426209904084332,non-Organic
2026-02-01T00:00:00,整体,Android,Resize,0.01634697275163102,non-Organic
2026-04-01T00:00:00,整体,iOS,Face Fix,0.062167195450120484,non-Organic
2026-05-01T00:00:00,整体,iOS,AI Repair,0.07214487776821464,non-Organic
2026-01-01T00:00:00,整体,Android,Eraser,0.08741467066661465,non-Organic
2026-07-01T00:00:00,整体,iOS,Expression,0.02969903010620488,non-Organic
2026-06-01T00:00:00,整体,Android,Blur,0.022650296247882666,non-Organic
2026-01-01T00:00:00,整体,iOS,Dark Circles,0.032676834059987794,non-Organic
2026-07-01T00:00:00,整体,iOS,Matte,0.010787072937843766,non-Organic
2026-06-01T00:00:00,整体,Android,Relight,0.11271951643565134,non-Organic
2026-06-01T00:00:00,整体,Android,Glitter,0.025015379722682373,non-Organic
2026-05-01T00:00:00,整体,Android,Prism,0.007686121340650965,non-Organic
2026-06-01T00:00:00,整体,Android,Concealer,0.038901652422372396,non-Organic
2026-06-01T00:00:00,整体,iOS,Brighten,0.03646121877440289,non-Organic
2026-06-01T00:00:00,整体,iOS,Relight,0.20674227642086573,non-Organic
2026-01-01T00:00:00,整体,iOS,Eraser,0.10239463740425954,non-Organic
2026-02-01T00:00:00,整体,iOS,Hair,0.33177439069067255,non-Organic
2026-03-01T00:00:00,整体,Android,Details,0.012346569835603227,non-Organic
2026-07-01T00:00:00,整体,iOS,AI Image,0.06143219284503047,non-Organic
2026-06-01T00:00:00,整体,iOS,Glowup,0.08600417063042388,non-Organic
2026-02-01T00:00:00,整体,iOS,AI Expand,0.03392315895894772,non-Organic
2026-04-01T00:00:00,整体,Android,Background,0.05172649242344807,non-Organic
2026-05-01T00:00:00,整体,iOS,Details,0.01880301010855765,non-Organic
2026-06-01T00:00:00,整体,Android,Contour,0.011550846164698307,non-Organic
2026-02-01T00:00:00,整体,iOS,Blur,0.028679949760004354,non-Organic
2026-02-01T00:00:00,整体,Android,Stamp,0.01268132367433793,non-Organic
2026-05-01T00:00:00,整体,iOS,AI Replace,0.01318900593225493,non-Organic
2026-01-01T00:00:00,整体,iOS,Mykit,0.03862273181724539,non-Organic
2026-06-01T00:00:00,整体,Android,Brighten,0.02662372487622137,non-Organic
2026-06-01T00:00:00,整体,iOS,Glitter,0.023111634042622366,non-Organic
2026-04-01T00:00:00,整体,Android,Contour,0.012878607975305384,non-Organic
2026-07-01T00:00:00,整体,iOS,Bokeh,0.00935254863687621,non-Organic
2026-03-01T00:00:00,整体,Android,Expression,0.029599936417119912,non-Organic
2026-05-01T00:00:00,整体,iOS,Prism,0.00667485858113832,non-Organic
2026-07-01T00:00:00,整体,Android,Muscle,0.03604974725445297,non-Organic
2026-01-01T00:00:00,整体,iOS,AI Retouch,0.24886027749184464,non-Organic
2026-05-01T00:00:00,整体,Android,Stamp,0.009121530414156902,non-Organic
2026-01-01T00:00:00,整体,iOS,Details,0.022316622543131503,non-Organic
2026-02-01T00:00:00,整体,iOS,Smooth,0.10680372579069883,non-Organic
2026-06-01T00:00:00,整体,Android,Bokeh,0.010875459359594324,non-Organic
2026-02-01T00:00:00,整体,Android,Body,0.05385047625948891,non-Organic
2026-01-01T00:00:00,整体,iOS,Background,0.0601467503181052,non-Organic
2026-04-01T00:00:00,整体,Android,Matte,0.011093260182218411,non-Organic
2026-04-01T00:00:00,整体,Android,Face,0.22272489195714593,non-Organic
2026-07-01T00:00:00,整体,Android,Adjust,0.07497316725654748,non-Organic
2026-05-01T00:00:00,整体,Android,AI Tattoo,0.03629334841198177,non-Organic
2026-04-01T00:00:00,整体,Android,AI Expand,0.02763911599444219,non-Organic
2026-06-01T00:00:00,整体,Android,Reshape,0.07032808445591682,non-Organic
2026-07-01T00:00:00,整体,Android,Resize,0.023671439412618265,non-Organic
2026-04-01T00:00:00,整体,iOS,Crop,0.032419959171631686,non-Organic
2026-02-01T00:00:00,整体,Android,Matte,0.01110829895414366,non-Organic
2026-03-01T00:00:00,整体,Android,Background,0.05979845235532391,non-Organic
2026-04-01T00:00:00,整体,iOS,Reshape,0.10849979013083895,non-Organic
2026-02-01T00:00:00,整体,iOS,Face Fix,0.06558383697421295,non-Organic
2026-06-01T00:00:00,整体,iOS,Stamp,0.007668061247474195,non-Organic
2026-05-01T00:00:00,整体,Android,AI Expand,0.013034494406455105,non-Organic
2026-03-01T00:00:00,整体,iOS,Hair,0.31549904655578,non-Organic
2026-04-01T00:00:00,整体,Android,Preset,0.052496296366922185,non-Organic
2026-04-01T00:00:00,整体,iOS,AI Expand,0.024971135729674118,non-Organic
2026-05-01T00:00:00,整体,Android,Glowup,0.057299212492179244,non-Organic
2026-06-01T00:00:00,整体,iOS,Dark Circles,0.025490284883207343,non-Organic
2026-01-01T00:00:00,整体,Android,Smooth,0.049262954090902616,non-Organic
2026-05-01T00:00:00,整体,Android,Concealer,0.03370774830184394,non-Organic
2026-04-01T00:00:00,整体,iOS,Preset,0.055019888241555424,non-Organic
2026-07-01T00:00:00,整体,iOS,Concealer,0.031442646653165165,non-Organic
2026-05-01T00:00:00,整体,iOS,Crop,0.030069404466588928,non-Organic
2026-02-01T00:00:00,整体,Android,Details,0.010698513160739814,non-Organic
2026-02-01T00:00:00,整体,iOS,Acne,0.06589652500623827,non-Organic
2026-06-01T00:00:00,整体,iOS,Hair,0.27829380562776124,non-Organic
2026-07-01T00:00:00,整体,Android,Face Fix,0.04597335019486509,non-Organic
2026-03-01T00:00:00,整体,Android,Filters,0.2369009388425771,non-Organic
2026-05-01T00:00:00,整体,Android,Details,0.009612966420635194,non-Organic
2026-05-01T00:00:00,整体,iOS,Effects,0.0744850185278448,non-Organic
2026-04-01T00:00:00,整体,iOS,AI Tattoo,0.03377395605351629,non-Organic
2026-04-01T00:00:00,整体,Android,Hair,0.374649828065986,non-Organic
2026-04-01T00:00:00,整体,Android,Details,0.011224004893235084,non-Organic
2026-03-01T00:00:00,整体,Android,Bokeh,0.01739993814672032,non-Organic
2026-04-01T00:00:00,整体,Android,Glowup,0.05692148192029459,non-Organic
2026-02-01T00:00:00,整体,Android,Face Fix,0.03359268230110074,non-Organic
2026-06-01T00:00:00,整体,iOS,Smooth,0.09107490297861502,non-Organic
2026-05-01T00:00:00,整体,iOS,Reshape,0.08729311840675733,non-Organic
2026-02-01T00:00:00,整体,Android,Smooth,0.05366880397882554,non-Organic
2026-01-01T00:00:00,整体,iOS,Teeth,0.05188265403965816,non-Organic
2026-01-01T00:00:00,整体,Android,Face Fix,0.029552373832244242,non-Organic
2026-03-01T00:00:00,整体,iOS,Muscle,0.04085528555862032,non-Organic
2026-03-01T00:00:00,整体,Android,Blur,0.02669457510133179,non-Organic
2026-03-01T00:00:00,整体,iOS,Magic,0.22598537378429057,non-Organic
2026-05-01T00:00:00,整体,iOS,AI Tattoo,0.030856931971492318,non-Organic
2026-03-01T00:00:00,整体,Android,Text,0.02376960341862525,non-Organic
2026-01-01T00:00:00,整体,iOS,Skin Tone,0.06672957830761263,non-Organic
2026-02-01T00:00:00,整体,iOS,Matte,0.017224952626043483,non-Organic
2026-01-01T00:00:00,整体,Android,Stamp,0.010389259553940431,non-Organic
2026-07-01T00:00:00,整体,Android,Mykit,0.032579081914633115,non-Organic
2026-01-01T00:00:00,整体,iOS,Glowup,0.09829611147448955,non-Organic
2026-05-01T00:00:00,整体,Android,Preset,0.04534326510760362,non-Organic
2026-06-01T00:00:00,整体,Android,Hair,0.3838326944683842,non-Organic
2026-01-01T00:00:00,整体,Android,Makeup,0.13547833029838813,non-Organic
2026-07-01T00:00:00,整体,Android,Plump,0.033270750192040933,non-Organic
2026-06-01T00:00:00,整体,Android,Stamp,0.01098310703792503,non-Organic
2026-07-01T00:00:00,整体,iOS,Resize,0.02534973291914059,non-Organic
2026-04-01T00:00:00,整体,iOS,Adjust,0.06270335292909508,non-Organic
2026-03-01T00:00:00,整体,iOS,Effects,0.0610445067643802,non-Organic
2026-06-01T00:00:00,整体,Android,Eye Brighten,0.012466214913298848,non-Organic
2026-03-01T00:00:00,整体,iOS,Background,0.055250105070823986,non-Organic
2026-02-01T00:00:00,整体,iOS,Reshape,0.09755521261229491,non-Organic
2026-01-01T00:00:00,整体,iOS,Face Fix,0.07083028906460467,non-Organic
2026-07-01T00:00:00,整体,Android,Brighten,0.021852423408243244,non-Organic
2026-01-01T00:00:00,整体,iOS,Matte,0.017471293764883062,non-Organic
2026-05-01T00:00:00,整体,Android,Face,0.21553307613541042,non-Organic
2026-06-01T00:00:00,整体,iOS,Plump,0.03444654743523716,non-Organic
2026-05-01T00:00:00,整体,iOS,Skin Tone,0.06374418531220721,non-Organic
2026-04-01T00:00:00,整体,Android,AI Image,0.11879846658169922,non-Organic
2026-01-01T00:00:00,整体,Android,Teeth,0.031191961750311633,non-Organic
2026-04-01T00:00:00,整体,Android,Reshape,0.0737915147644602,non-Organic
2026-03-01T00:00:00,整体,iOS,Bokeh,0.012593635231472097,non-Organic
2026-01-01T00:00:00,整体,Android,Plump,0.05733830144249304,non-Organic
2026-01-01T00:00:00,整体,iOS,Smooth,0.10711405930923287,non-Organic
2026-07-01T00:00:00,整体,Android,Concealer,0.03792147102286014,non-Organic
2026-02-01T00:00:00,整体,iOS,AI Replace,0.026972257160053505,non-Organic
2026-05-01T00:00:00,整体,iOS,Preset,0.05810588048607587,non-Organic
2026-03-01T00:00:00,整体,iOS,Crop,0.033059032717570755,non-Organic
2026-07-01T00:00:00,英国,iOS,AI Repair,0.05259692890207207,non-Organic
2026-02-01T00:00:00,美国,Android,AI Retouch,0.26366109958465106,non-Organic
2026-06-01T00:00:00,墨西哥,Android,AI Repair,0.03906523220274695,non-Organic
2026-03-01T00:00:00,墨西哥,Android,Background,0.05785769089109686,non-Organic
2026-03-01T00:00:00,美国,iOS,Stamp,0.008437101465333283,non-Organic
2026-02-01T00:00:00,美国,Android,Details,0.04428230845624097,non-Organic
2026-01-01T00:00:00,美国,Android,AI Replace,0.03239205942127725,non-Organic
2026-04-01T00:00:00,巴西,iOS,Eye Brighten,0.007959701311724795,non-Organic
2026-04-01T00:00:00,巴西,Android,Preset,0.04883265522835565,non-Organic
2026-03-01T00:00:00,巴西,iOS,Relight,0.11424028682724592,non-Organic
2026-07-01T00:00:00,美国,Android,Text,0.018466947800650692,non-Organic
2026-01-01T00:00:00,英国,Android,Glitter,0.060884161829885514,non-Organic
2026-03-01T00:00:00,英国,Android,Skin Tone,0.08216343999818074,non-Organic
2026-01-01T00:00:00,墨西哥,Android,Prism,0.01466747979853359,non-Organic
2026-06-01T00:00:00,巴西,iOS,Matte,0.0061166364612820386,non-Organic
2026-01-01T00:00:00,巴西,Android,Crop,0.03513750975649099,non-Organic
2026-01-01T00:00:00,墨西哥,Android,Stamp,0.022633626379226605,non-Organic
2026-01-01T00:00:00,巴西,Android,Expression,0.02348020240170891,non-Organic
2026-01-01T00:00:00,巴西,iOS,Background,0.07237515503807788,non-Organic
2026-07-01T00:00:00,英国,Android,Acne,0.07195659159045888,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,AI Expand,0.10992463880107935,non-Organic
2026-05-01T00:00:00,墨西哥,Android,Effects,0.02511232237983439,non-Organic
2026-07-01T00:00:00,美国,Android,Blur,0.04154936315203561,non-Organic
2026-05-01T00:00:00,英国,iOS,AI Retouch,0.2888832176328063,non-Organic
2026-02-01T00:00:00,墨西哥,iOS,Face Fix,0.08626342751246004,non-Organic
2026-02-01T00:00:00,巴西,iOS,Details,0.03611171104027536,non-Organic
2026-06-01T00:00:00,墨西哥,iOS,Makeup,0.14954789485417527,non-Organic
2026-05-01T00:00:00,墨西哥,Android,Details,0.0062352710710411345,non-Organic
2026-07-01T00:00:00,美国,iOS,Relight,0.27372425189342,non-Organic
2026-07-01T00:00:00,美国,Android,Effects,0.07142536302000306,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,Prism,0.09224539827988104,non-Organic
2026-01-01T00:00:00,英国,Android,Magic,0.24750207495351048,non-Organic
2026-03-01T00:00:00,墨西哥,Android,AI Replace,0.022435727955464644,non-Organic
2026-07-01T00:00:00,墨西哥,Android,AI Retouch,0.2334808039921016,non-Organic
2026-04-01T00:00:00,美国,Android,Prism,0.013846457026315966,non-Organic
2026-07-01T00:00:00,美国,Android,Skin Tone,0.0708660578329224,non-Organic
2026-04-01T00:00:00,美国,Android,Dark Circles,0.03708820120429055,non-Organic
2026-04-01T00:00:00,美国,Android,Smooth,0.13401082602043407,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,Details,0.07185821123321123,non-Organic
2026-07-01T00:00:00,巴西,Android,Contour,0.00996061230080307,non-Organic
2026-05-01T00:00:00,英国,Android,Glitter,0.09051477340247395,non-Organic
2026-05-01T00:00:00,美国,Android,Acne,0.07164027210315722,non-Organic
2026-01-01T00:00:00,巴西,iOS,Filters,0.2729555190826179,non-Organic
2026-04-01T00:00:00,美国,iOS,Details,0.02534681815410437,non-Organic
2026-01-01T00:00:00,巴西,Android,Blur,0.015466348073309646,non-Organic
2026-02-01T00:00:00,巴西,iOS,Skin Tone,0.05805353181865128,non-Organic
2026-07-01T00:00:00,美国,iOS,Concealer,0.03307643729537336,non-Organic
2026-04-01T00:00:00,美国,iOS,Reshape,0.12451550046015511,non-Organic
2026-04-01T00:00:00,美国,iOS,Smooth,0.12568320135460062,non-Organic
2026-07-01T00:00:00,美国,Android,Face Fix,0.06110156217088359,non-Organic
2026-05-01T00:00:00,美国,iOS,Relight,0.17620418956170866,non-Organic
2026-02-01T00:00:00,墨西哥,iOS,Muscle,0.08200966882439727,non-Organic
2026-03-01T00:00:00,英国,Android,Face,0.3251417400723504,non-Organic
2026-04-01T00:00:00,墨西哥,Android,Body,0.04747655296878687,non-Organic
2026-01-01T00:00:00,墨西哥,Android,Bokeh,0.023611328767548987,non-Organic
2026-04-01T00:00:00,墨西哥,iOS,Muscle,0.09283839818532712,non-Organic
2026-04-01T00:00:00,美国,Android,Teeth,0.06445365081574596,non-Organic
2026-05-01T00:00:00,墨西哥,Android,Teeth,0.034445667952702944,non-Organic
2026-05-01T00:00:00,巴西,Android,Matte,0.006601919947929383,non-Organic
2026-04-01T00:00:00,巴西,Android,AI Expand,0.025331782929732517,non-Organic
2026-05-01T00:00:00,美国,Android,AI Repair,0.09877601339470567,non-Organic
2026-02-01T00:00:00,美国,iOS,Face,0.2719751824218096,non-Organic
2026-03-01T00:00:00,巴西,iOS,Teeth,0.0456475089036589,non-Organic
2026-02-01T00:00:00,美国,Android,AI Replace,0.03537340766393208,non-Organic
2026-02-01T00:00:00,巴西,Android,AI Replace,0.012750164337470239,non-Organic
2026-01-01T00:00:00,巴西,iOS,Dark Circles,0.05292471066009843,non-Organic
2026-06-01T00:00:00,英国,iOS,Eraser,0.08577008916801789,non-Organic
2026-06-01T00:00:00,墨西哥,iOS,Eye Brighten,0.07609580964844122,non-Organic
2026-07-01T00:00:00,英国,iOS,Face,0.2571866368858011,non-Organic
2026-02-01T00:00:00,美国,iOS,Effects,0.05264778944575538,non-Organic
2026-01-01T00:00:00,美国,Android,Blur,0.03998514481763687,non-Organic
2026-01-01T00:00:00,墨西哥,Android,Adjust,0.06687243157389744,non-Organic
2026-07-01T00:00:00,墨西哥,iOS,Dark Circles,0.022565420952652265,non-Organic
2026-01-01T00:00:00,美国,Android,Eraser,0.09329881732786852,non-Organic
2026-03-01T00:00:00,墨西哥,iOS,Reshape,0.12815612290011874,non-Organic
2026-07-01T00:00:00,美国,Android,Acne,0.06065446972857521,non-Organic
2026-04-01T00:00:00,美国,iOS,Expression,0.035877024743776444,non-Organic
2026-07-01T00:00:00,英国,iOS,Bokeh,0.01009904221204432,non-Organic
2026-04-01T00:00:00,美国,Android,AI Replace,0.025111549438937404,non-Organic
2026-06-01T00:00:00,墨西哥,iOS,Resize,0.10592836493571789,non-Organic
2026-07-01T00:00:00,英国,Android,AI Tattoo,0.08032183703236334,non-Organic
2026-02-01T00:00:00,墨西哥,iOS,Stamp,0.06233901783715779,non-Organic
2026-03-01T00:00:00,美国,Android,Skin Tone,0.0808996970077639,non-Organic
2026-07-01T00:00:00,美国,iOS,Background,0.042005600071084934,non-Organic
2026-03-01T00:00:00,英国,Android,Teeth,0.06621289488957492,non-Organic
2026-07-01T00:00:00,英国,Android,Hair,0.26441429159276014,non-Organic
2026-03-01T00:00:00,墨西哥,iOS,Smooth,0.09088722843938886,non-Organic
2026-04-01T00:00:00,巴西,iOS,Stamp,0.01493300294532096,non-Organic
2026-04-01T00:00:00,英国,iOS,Plump,0.052203399615951475,non-Organic
2026-06-01T00:00:00,美国,iOS,Effects,0.08848995736027214,non-Organic
2026-07-01T00:00:00,巴西,iOS,Glowup,0.0549046048260582,non-Organic
2026-04-01T00:00:00,墨西哥,Android,Smooth,0.031623640144234265,non-Organic
2026-06-01T00:00:00,墨西哥,Android,Hair,0.41288291930272153,non-Organic
2026-03-01T00:00:00,英国,Android,Brighten,0.05913884217099419,non-Organic
2026-01-01T00:00:00,巴西,iOS,Magic,0.2686529229125264,non-Organic
2026-04-01T00:00:00,墨西哥,iOS,Plump,0.04427348500558314,non-Organic
2026-06-01T00:00:00,美国,iOS,Crop,0.028005984885234807,non-Organic
2026-04-01T00:00:00,英国,Android,Contour,0.036283747847707964,non-Organic
2026-01-01T00:00:00,美国,iOS,Expression,0.03567790448940858,non-Organic
2026-06-01T00:00:00,英国,iOS,Glowup,0.09201593401579482,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,Preset,0.1072002175264882,non-Organic
2026-07-01T00:00:00,巴西,iOS,AI Expand,0.010475949846993444,non-Organic
2026-03-01T00:00:00,英国,iOS,Dark Circles,0.04722064194569094,non-Organic
2026-02-01T00:00:00,美国,iOS,Glitter,0.018217140880357984,non-Organic
2026-04-01T00:00:00,英国,iOS,Dark Circles,0.04539742679589541,non-Organic
2026-06-01T00:00:00,美国,Android,Effects,0.09242152474256861,non-Organic
2026-06-01T00:00:00,美国,iOS,AI Retouch,0.24966940206094337,non-Organic
2026-01-01T00:00:00,英国,Android,Acne,0.06553080839179977,non-Organic
2026-04-01T00:00:00,英国,Android,Matte,0.025017869176404472,non-Organic
