层级,指标,数据来源,指标对应值,取数口径,本月,上月,2月前,3月前,4月前,5月前,6月前,7月前,8月前,9月前,10月前,11月前,12月前,13月前,mom,mom%,对整体变化绝对值贡献,对整体变化值贡献率,对整体变化率贡献
1.智利.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,275.0,319.0,351.0,347.0,384.0,299.0,153.0,90.0,312.0,245.0,259.0,250.0,218.0,225.0,-44.0,-13.793103,-44.0,-0.018278,-0.000762
1.智利.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,1553.0,1540.0,1598.0,1925.0,2191.0,2151.0,2050.0,2097.0,1232.0,1394.0,1318.0,1303.0,1480.0,1270.0,13.0,0.844156,13.0,0.0054,0.000225
1.智利.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,11521.0,11539.0,12001.0,12319.0,13649.0,13299.0,12862.0,18251.0,14883.0,16109.0,15821.0,14426.0,14215.0,14231.0,-18.0,-0.155993,-18.0,-0.007478,-0.000312
1.柬埔寨,柬埔寨MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,1500.0,1549.0,1688.0,1640.0,1843.0,1802.0,1731.0,2119.0,1787.0,1819.0,1937.0,1965.0,2147.0,2261.0,-49.0,-3.163331,-49.0,-0.020355,-0.000848
1.柬埔寨.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,341.0,272.0,292.0,239.0,327.0,282.0,289.0,319.0,236.0,237.0,246.0,262.0,277.0,227.0,69.0,25.367647,69.0,0.028664,0.001195
1.柬埔寨.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,11.0,27.0,34.0,30.0,36.0,19.0,16.0,8.0,34.0,21.0,20.0,23.0,40.0,37.0,-16.0,-59.259259,-16.0,-0.006647,-0.000277
1.柬埔寨.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,330.0,245.0,258.0,209.0,291.0,263.0,273.0,311.0,202.0,216.0,226.0,239.0,237.0,190.0,85.0,34.693878,85.0,0.03531,0.001472
1.柬埔寨.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,1159.0,1277.0,1396.0,1401.0,1516.0,1520.0,1442.0,1800.0,1551.0,1582.0,1691.0,1703.0,1870.0,2034.0,-118.0,-9.240407,-118.0,-0.049019,-0.002043
1.根西岛,根西岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,240.0,253.0,214.0,206.0,229.0,286.0,231.0,292.0,201.0,277.0,248.0,242.0,240.0,237.0,-13.0,-5.13834,-13.0,-0.0054,-0.000225
1.根西岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,32.0,23.0,28.0,23.0,26.0,20.0,18.0,19.0,9.0,9.0,11.0,14.0,11.0,14.0,9.0,39.130435,9.0,0.003739,0.000156
1.根西岛.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,4.0,4.0,2.0,,1.0,,,,,,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
1.根西岛.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,28.0,19.0,26.0,23.0,25.0,20.0,18.0,19.0,9.0,9.0,10.0,11.0,7.0,12.0,9.0,47.368421,9.0,0.003739,0.000156
1.根西岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,208.0,230.0,186.0,183.0,203.0,266.0,213.0,273.0,192.0,268.0,237.0,228.0,229.0,223.0,-22.0,-9.565217,-22.0,-0.009139,-0.000381
1.格林纳达,格林纳达MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,204.0,238.0,229.0,223.0,220.0,223.0,228.0,268.0,219.0,347.0,225.0,219.0,264.0,271.0,-34.0,-14.285714,-34.0,-0.014124,-0.000589
1.格林纳达.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,29.0,19.0,18.0,24.0,26.0,28.0,28.0,12.0,10.0,25.0,20.0,6.0,35.0,21.0,10.0,52.631579,10.0,0.004154,0.000173
1.格林纳达.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,2.0,1.0,1.0,,5.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,,,,,
1.格林纳达.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,29.0,19.0,16.0,23.0,25.0,28.0,23.0,11.0,8.0,24.0,19.0,5.0,29.0,19.0,10.0,52.631579,10.0,0.004154,0.000173
1.格林纳达.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,175.0,219.0,211.0,199.0,194.0,195.0,200.0,256.0,209.0,322.0,205.0,213.0,229.0,250.0,-44.0,-20.091324,-44.0,-0.018278,-0.000762
1.格陵兰,格陵兰MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,23.0,27.0,25.0,19.0,19.0,20.0,18.0,31.0,25.0,33.0,34.0,43.0,29.0,29.0,-4.0,-14.814815,-4.0,-0.001662,-6.9e-05
1.格陵兰.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,2.0,2.0,3.0,2.0,3.0,3.0,1.0,5.0,1.0,1.0,3.0,4.0,3.0,,0.0,0.0,0.0,0.0,0.0
1.格陵兰.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,
1.格陵兰.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,1.0,2.0,2.0,2.0,3.0,3.0,1.0,5.0,1.0,,3.0,3.0,3.0,,-1.0,-50.0,-1.0,-0.000415,-1.7e-05
1.格陵兰.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,21.0,25.0,22.0,17.0,16.0,17.0,17.0,26.0,24.0,32.0,31.0,39.0,26.0,,-4.0,-16.0,-4.0,-0.001662,-6.9e-05
1.格鲁吉亚,格鲁吉亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,12492.0,11142.0,11038.0,10822.0,12305.0,12087.0,12484.0,17401.0,15829.0,19584.0,18556.0,16862.0,15923.0,14523.0,1350.0,12.116317,1350.0,0.560813,0.023376
1.格鲁吉亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1904.0,1452.0,1346.0,1243.0,1658.0,1529.0,1518.0,1607.0,1082.0,1714.0,1550.0,1344.0,1143.0,939.0,452.0,31.129477,452.0,0.187768,0.007827
1.格鲁吉亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,64.0,68.0,104.0,74.0,83.0,71.0,49.0,23.0,68.0,112.0,82.0,82.0,53.0,67.0,-4.0,-5.882353,-4.0,-0.001662,-6.9e-05
1.格鲁吉亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,1840.0,1384.0,1242.0,1169.0,1575.0,1458.0,1469.0,1584.0,1014.0,1602.0,1468.0,1262.0,1090.0,872.0,456.0,32.947977,456.0,0.18943,0.007896
1.格鲁吉亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,10588.0,9690.0,9692.0,9579.0,10647.0,10558.0,10966.0,15794.0,14747.0,17870.0,17006.0,15518.0,14780.0,13584.0,898.0,9.267286,898.0,0.373044,0.015549
1.梵蒂冈,梵蒂冈MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,,1.0,,,,,1.0,4.0,,,,,,,,,,,
1.梵蒂冈.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,,,,
1.梵蒂冈.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,,,,
1.梵蒂冈.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,,,,
1.梵蒂冈.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,,,,,,,,,,,,,,,,,,
1.比利时,比利时MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,13313.0,12605.0,10846.0,10036.0,11043.0,12433.0,11612.0,14600.0,12131.0,13525.0,13382.0,12939.0,12715.0,12093.0,708.0,5.616819,708.0,0.294115,0.012259
1.比利时.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1968.0,2403.0,1401.0,1296.0,1367.0,1581.0,1540.0,1372.0,959.0,1220.0,1123.0,1088.0,1074.0,886.0,-435.0,-18.102372,-435.0,-0.180706,-0.007532
1.比利时.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,93.0,109.0,119.0,98.0,103.0,106.0,67.0,29.0,128.0,145.0,98.0,98.0,81.0,73.0,-16.0,-14.678899,-16.0,-0.006647,-0.000277
1.比利时.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,1875.0,2294.0,1282.0,1198.0,1264.0,1475.0,1473.0,1343.0,831.0,1075.0,1025.0,990.0,993.0,813.0,-419.0,-18.265039,-419.0,-0.17406,-0.007255
1.比利时.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,11345.0,10202.0,9445.0,8740.0,9676.0,10852.0,10072.0,13228.0,11172.0,12305.0,12259.0,11851.0,11641.0,11207.0,1143.0,11.203686,1143.0,0.474822,0.019792
1.毛里塔尼亚,毛里塔尼亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,440.0,337.0,305.0,234.0,299.0,294.0,285.0,388.0,331.0,418.0,462.0,539.0,487.0,521.0,103.0,30.563798,103.0,0.042788,0.001784
1.毛里塔尼亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,204.0,135.0,114.0,72.0,80.0,73.0,74.0,70.0,48.0,90.0,91.0,113.0,70.0,96.0,69.0,51.111111,69.0,0.028664,0.001195
1.毛里塔尼亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,5.0,9.0,11.0,3.0,1.0,3.0,2.0,,1.0,1.0,2.0,5.0,4.0,8.0,-4.0,-44.444444,-4.0,-0.001662,-6.9e-05
1.毛里塔尼亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,199.0,126.0,103.0,69.0,79.0,70.0,72.0,70.0,47.0,89.0,89.0,108.0,66.0,88.0,73.0,57.936508,73.0,0.030325,0.001264
1.毛里塔尼亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,236.0,202.0,191.0,162.0,219.0,221.0,211.0,318.0,283.0,328.0,371.0,426.0,417.0,425.0,34.0,16.831683,34.0,0.014124,0.000589
1.毛里求斯,毛里求斯MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,1196.0,1089.0,1155.0,1069.0,1359.0,1545.0,1377.0,1721.0,1298.0,1358.0,1346.0,1407.0,1391.0,1446.0,107.0,9.825528,107.0,0.04445,0.001853
1.毛里求斯.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,151.0,163.0,126.0,118.0,141.0,211.0,160.0,164.0,117.0,120.0,114.0,104.0,94.0,89.0,-12.0,-7.361963,-12.0,-0.004985,-0.000208
1.毛里求斯.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,11.0,10.0,19.0,10.0,7.0,17.0,6.0,,14.0,13.0,6.0,4.0,11.0,4.0,1.0,10.0,1.0,0.000415,1.7e-05
1.毛里求斯.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,140.0,153.0,107.0,108.0,134.0,194.0,154.0,164.0,103.0,107.0,108.0,100.0,83.0,85.0,-13.0,-8.496732,-13.0,-0.0054,-0.000225
1.毛里求斯.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,1045.0,926.0,1029.0,951.0,1218.0,1334.0,1217.0,1557.0,1181.0,1238.0,1232.0,1303.0,1297.0,1357.0,119.0,12.850972,119.0,0.049435,0.002061
1.汤加,汤加MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,22.0,17.0,15.0,12.0,25.0,25.0,25.0,24.0,27.0,24.0,25.0,20.0,24.0,20.0,5.0,29.411765,5.0,0.002077,8.7e-05
1.汤加.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,6.0,5.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,20.0,1.0,0.000415,1.7e-05
1.汤加.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,4.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,3.0,300.0,3.0,0.001246,5.2e-05
1.汤加.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,2.0,4.0,4.0,2.0,3.0,3.0,1.0,3.0,1.0,4.0,,1.0,1.0,1.0,-2.0,-50.0,-2.0,-0.000831,-3.5e-05
1.汤加.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,16.0,12.0,11.0,10.0,22.0,21.0,23.0,21.0,25.0,19.0,24.0,18.0,23.0,19.0,4.0,33.333333,4.0,0.001662,6.9e-05
1.沙特阿拉伯,沙特阿拉伯MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,12678.0,12533.0,14510.0,12357.0,14953.0,15077.0,14993.0,18133.0,15895.0,17444.0,16794.0,17641.0,16584.0,17731.0,145.0,1.156946,145.0,0.060235,0.002511
1.沙特阿拉伯.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,2935.0,2995.0,3790.0,2718.0,3489.0,3123.0,3221.0,3902.0,3006.0,4024.0,3787.0,4238.0,3242.0,3006.0,-60.0,-2.003339,-60.0,-0.024925,-0.001039
1.沙特阿拉伯.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,166.0,224.0,494.0,332.0,493.0,111.0,96.0,81.0,303.0,309.0,259.0,321.0,243.0,314.0,-58.0,-25.892857,-58.0,-0.024094,-0.001004
1.沙特阿拉伯.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,2769.0,2771.0,3296.0,2386.0,2996.0,3012.0,3125.0,3821.0,2703.0,3715.0,3528.0,3917.0,2999.0,2692.0,-2.0,-0.072176,-2.0,-0.000831,-3.5e-05
1.沙特阿拉伯.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,9743.0,9538.0,10720.0,9639.0,11464.0,11954.0,11772.0,14231.0,12889.0,13420.0,13007.0,13403.0,13342.0,14725.0,205.0,2.149298,205.0,0.08516,0.00355
1.法国,法国MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,58511.0,53065.0,54064.0,51019.0,53028.0,58720.0,48638.0,61760.0,55533.0,63532.0,65332.0,64784.0,62911.0,61078.0,5446.0,10.262885,5446.0,2.262361,0.094301
1.法国.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,8527.0,7813.0,8722.0,8251.0,7605.0,8011.0,7094.0,7386.0,5204.0,7494.0,6538.0,5722.0,5634.0,5218.0,714.0,9.138615,714.0,0.296608,0.012363
1.法国.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,1431.0,1985.0,3710.0,3419.0,1547.0,717.0,500.0,349.0,1252.0,1437.0,1350.0,1188.0,1182.0,1319.0,-554.0,-27.90932,-554.0,-0.230141,-0.009593
1.法国.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,7096.0,5828.0,5012.0,4832.0,6058.0,7294.0,6594.0,7037.0,3952.0,6057.0,5188.0,4534.0,4452.0,3899.0,1268.0,21.757035,1268.0,0.526749,0.021956
1.法国.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,49984.0,45252.0,45342.0,42768.0,45423.0,50709.0,41544.0,54374.0,50329.0,56038.0,58794.0,59062.0,57277.0,55860.0,4732.0,10.456996,4732.0,1.965753,0.081937
1.法属圣马丁,法属圣马丁MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,106.0,133.0,158.0,89.0,125.0,108.0,75.0,54.0,33.0,63.0,67.0,70.0,90.0,91.0,-27.0,-20.300752,-27.0,-0.011216,-0.000468
1.法属圣马丁.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,7.0,10.0,3.0,4.0,10.0,5.0,6.0,6.0,,3.0,5.0,1.0,9.0,4.0,-3.0,-30.0,-3.0,-0.001246,-5.2e-05
1.法属圣马丁.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,1.0,4.0,,,1.0,,,,,,,1.0,1.0,,-3.0,-75.0,-3.0,-0.001246,-5.2e-05
1.法属圣马丁.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,6.0,6.0,3.0,4.0,9.0,5.0,6.0,6.0,,3.0,5.0,,8.0,4.0,0.0,0.0,0.0,0.0,0.0
1.法属圣马丁.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,99.0,123.0,155.0,85.0,115.0,103.0,69.0,48.0,,60.0,62.0,69.0,81.0,87.0,-24.0,-19.512195,-24.0,-0.00997,-0.000416
1.法属圭亚那,法属圭亚那MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,97.0,100.0,100.0,74.0,83.0,94.0,118.0,160.0,122.0,150.0,135.0,132.0,129.0,136.0,-3.0,-3.0,-3.0,-0.001246,-5.2e-05
1.法属圭亚那.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,21.0,16.0,18.0,10.0,18.0,14.0,16.0,23.0,13.0,26.0,12.0,15.0,18.0,19.0,5.0,31.25,5.0,0.002077,8.7e-05
1.法属圭亚那.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,9.0,4.0,12.0,5.0,7.0,1.0,,1.0,,1.0,,,1.0,2.0,5.0,125.0,5.0,0.002077,8.7e-05
1.法属圭亚那.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,12.0,12.0,6.0,5.0,11.0,13.0,16.0,22.0,13.0,25.0,12.0,15.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0
1.法属圭亚那.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,76.0,84.0,82.0,64.0,65.0,80.0,102.0,137.0,109.0,124.0,123.0,117.0,111.0,117.0,-8.0,-9.52381,-8.0,-0.003323,-0.000139
1.法属波利尼西亚,法属波利尼西亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,154.0,140.0,120.0,95.0,140.0,106.0,141.0,186.0,186.0,206.0,162.0,190.0,189.0,222.0,14.0,10.0,14.0,0.005816,0.000242
1.法属波利尼西亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,26.0,21.0,23.0,9.0,21.0,21.0,16.0,25.0,18.0,23.0,15.0,15.0,20.0,12.0,5.0,23.809524,5.0,0.002077,8.7e-05
1.法属波利尼西亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,3.0,5.0,8.0,2.0,3.0,5.0,2.0,2.0,5.0,1.0,2.0,,2.0,1.0,-2.0,-40.0,-2.0,-0.000831,-3.5e-05
1.法属波利尼西亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,23.0,16.0,15.0,7.0,18.0,16.0,14.0,23.0,13.0,22.0,13.0,15.0,18.0,11.0,7.0,43.75,7.0,0.002908,0.000121
1.法属波利尼西亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,128.0,119.0,97.0,86.0,119.0,85.0,125.0,161.0,168.0,183.0,147.0,175.0,169.0,210.0,9.0,7.563025,9.0,0.003739,0.000156
1.法罗群岛,法罗群岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,63.0,67.0,47.0,44.0,54.0,71.0,50.0,89.0,67.0,103.0,118.0,116.0,97.0,90.0,-4.0,-5.970149,-4.0,-0.001662,-6.9e-05
1.法罗群岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,7.0,11.0,5.0,4.0,4.0,13.0,5.0,5.0,1.0,6.0,9.0,5.0,10.0,4.0,-4.0,-36.363636,-4.0,-0.001662,-6.9e-05
1.法罗群岛.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,2.0,,,,,,,,,2.0,1.0,,1.0,1.0,,,,,
1.法罗群岛.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,5.0,11.0,5.0,4.0,4.0,13.0,5.0,5.0,1.0,4.0,8.0,5.0,9.0,3.0,-6.0,-54.545455,-6.0,-0.002493,-0.000104
1.法罗群岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,56.0,56.0,42.0,40.0,50.0,58.0,45.0,84.0,66.0,97.0,109.0,111.0,87.0,86.0,0.0,0.0,0.0,0.0,0.0
1.波兰,波兰MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,38112.0,34506.0,31287.0,27360.0,29248.0,32920.0,31147.0,39963.0,33293.0,37950.0,37086.0,34939.0,34298.0,34122.0,3606.0,10.450356,3606.0,1.497994,0.06244
1.波兰.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,5581.0,3951.0,3374.0,3316.0,3624.0,3967.0,3981.0,3786.0,2561.0,3532.0,3447.0,2943.0,2669.0,2661.0,1630.0,41.255378,1630.0,0.67713,0.028224
1.波兰.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,253.0,234.0,250.0,235.0,244.0,241.0,147.0,124.0,412.0,418.0,353.0,305.0,334.0,339.0,19.0,8.119658,19.0,0.007893,0.000329
1.波兰.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,5328.0,3717.0,3124.0,3081.0,3380.0,3726.0,3834.0,3662.0,2149.0,3114.0,3094.0,2638.0,2335.0,2322.0,1611.0,43.341404,1611.0,0.669237,0.027895
1.波兰.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,32531.0,30555.0,27913.0,24044.0,25624.0,28953.0,27166.0,36177.0,30732.0,34418.0,33639.0,31996.0,31629.0,31461.0,1976.0,6.467027,1976.0,0.820864,0.034216
1.波多黎各,波多黎各MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,6498.0,6099.0,6733.0,5634.0,6679.0,6707.0,6110.0,7357.0,6218.0,7354.0,7290.0,7323.0,7007.0,6538.0,399.0,6.542056,399.0,0.165751,0.006909
1.波多黎各.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,744.0,655.0,739.0,552.0,808.0,842.0,730.0,610.0,366.0,466.0,491.0,553.0,580.0,450.0,89.0,13.587786,89.0,0.036972,0.001541
1.波多黎各.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,64.0,112.0,135.0,77.0,119.0,91.0,65.0,11.0,67.0,128.0,108.0,81.0,79.0,51.0,-48.0,-42.857143,-48.0,-0.01994,-0.000831
1.波多黎各.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,680.0,543.0,604.0,475.0,689.0,751.0,665.0,599.0,299.0,338.0,383.0,472.0,501.0,399.0,137.0,25.230203,137.0,0.056912,0.002372
1.波多黎各.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,5754.0,5444.0,5994.0,5082.0,5871.0,5865.0,5380.0,6747.0,5852.0,6888.0,6799.0,6770.0,6427.0,6088.0,310.0,5.694342,310.0,0.128779,0.005368
1.波斯尼亚和黑塞哥维那,波斯尼亚和黑塞哥维那MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,,,,,,,,7829.0,16598.0,20465.0,18765.0,19056.0,19259.0,18458.0,,,,,
1.波斯尼亚和黑塞哥维那.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,,,,,,,171.0,712.0,1097.0,987.0,1022.0,946.0,915.0,,,,,
1.波斯尼亚和黑塞哥维那.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,7.0,25.0,47.0,29.0,24.0,21.0,34.0,,,,,
1.波斯尼亚和黑塞哥维那.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,164.0,687.0,1050.0,958.0,998.0,925.0,881.0,,,,,
